file_id,filename,file_size_bytes,transcription_time_seconds,transcription_text,model_id,started_at,processed_at
1c346f34351a634f,202201046_202201046.m4a,505404,36.3,"Currently I'm learning a skill and the skill is nursing. After graduating from the nursing I would like to go to the university and study nursing. After that, after achieving my dreams, from my own point of view I would like to get married directly.",openai/whisper-large-v3-turbo,2026-07-16T15:03:29.505741+00:00,2026-07-16T15:04:05.810398+00:00
b595937f620ecd57,202202004_202202004.m4a,188283,37.23,My second is I would like to learn art drawing.,openai/whisper-large-v3-turbo,2026-07-16T15:04:05.810398+00:00,2026-07-16T15:04:43.037758+00:00
48a983bfdcddf624,202202014_202202014.m4a,200056,35.29,I have to call them another people business of life.,openai/whisper-large-v3-turbo,2026-07-16T15:04:43.038757+00:00,2026-07-16T15:05:18.332999+00:00
47efd600e4a9a1dc,202202021_202202021.m4a,322777,36.95,"After my secondary school, I will like to go and learn a handwork of a fashion designer so that I can sew for myself even though I cannot sew for others for future purposes.",openai/whisper-large-v3-turbo,2026-07-16T15:05:18.332999+00:00,2026-07-16T15:05:55.283838+00:00
11c7b46ab3a3146d,202202029_202202029.m4a,184501,36.88,I want to learn further. Because I want to learn to do as a psychologist. I want to become a psychologist.,openai/whisper-large-v3-turbo,2026-07-16T15:05:55.284743+00:00,2026-07-16T15:06:32.161597+00:00
e8f32be56d406341,202202032_202202032.m4a,185612,36.23,I want to be an author. I want to be another to write a storybook or novel and something like something to read.,openai/whisper-large-v3-turbo,2026-07-16T15:06:32.162600+00:00,2026-07-16T15:07:08.394068+00:00
392a78cd5bcc12fe,202202034_202202034.m4a,147372,34.87,"After graduating from this school, I would like to further study mass communication.",openai/whisper-large-v3-turbo,2026-07-16T15:07:08.395071+00:00,2026-07-16T15:07:43.267223+00:00
1fcceff61af2e5c8,202202039_202202039.m4a,399687,35.99,"After secondary school, I will go out to work for money and have a skill that I can use to maintain myself in my higher institution. And I will also gather some funds, start a little business that will be my income after me getting to school. So I won't be a liability to my parents or also to myself.",openai/whisper-large-v3-turbo,2026-07-16T15:07:43.267223+00:00,2026-07-16T15:08:19.257143+00:00
7095247dd3cd9a5f,202203005_202203005.m4a,631906,37.8,"After graduating for secondary school, so that I won't stay at home because I didn't do it in my jam this year, so that I won't stay at home. I'll just find the meaning of work to do so that if I want to go to school, so that I can use the money to help my parents. So that's what I'm just going to do. What about 4-3? Are you staying in the education and institution? I'll continue my",openai/whisper-large-v3-turbo,2026-07-16T15:08:19.258143+00:00,2026-07-16T15:08:57.056440+00:00
8972c1a7a4feed3d,202203011_202203011.m4a,309146,35.29,"After second day school, I want to be a nurse. Then, to keep my mother and my father. Nothing.",openai/whisper-large-v3-turbo,2026-07-16T15:08:57.056440+00:00,2026-07-16T15:09:32.349297+00:00
c6149195d4ab7db9,202203012_202203012.m4a,212539,35.31,I would like to work in my hairdressing and makeup and everything I'm doing today.,openai/whisper-large-v3-turbo,2026-07-16T15:09:32.350297+00:00,2026-07-16T15:10:07.663196+00:00
0150f6c23b6a3834,202203016_202203016.m4a,317087,35.38,Auf der Eifel ist meine Sekundestufe. Auch zu beherrn Auto. Auch zu beherrn Auto zu sehen. Das ist so.,openai/whisper-large-v3-turbo,2026-07-16T15:10:07.664111+00:00,2026-07-16T15:10:43.049207+00:00
c7e756e4bd024c01,202204001_202204001.m4a,332232,36.33,"After finishing my Waiye Kineko, I will follow that move. I want to go to another school. I want to study business administration. So, to be a business owner. That is what I want.",openai/whisper-large-v3-turbo,2026-07-16T15:10:43.050209+00:00,2026-07-16T15:11:19.386303+00:00
df8eb863577b1160,202204008_202204008.m4a,100405,34.67,I would like to engage in a trade.,openai/whisper-large-v3-turbo,2026-07-16T15:11:19.387307+00:00,2026-07-16T15:11:54.062973+00:00
39323130b03ec9b8,202204011_202204011.m4a,94335,34.15,I would like to study business admin.,openai/whisper-large-v3-turbo,2026-07-16T15:11:54.062973+00:00,2026-07-16T15:12:28.216156+00:00
75a22986f3e81624,203301002_203301002.m4a,360251,35.97,"First of all, I'm deciding because I'm not yet up to the age to go for jump examination. So with that I'm going to learn the skills before going to work on my jump, to do my jump exam, then go for my university course.",openai/whisper-large-v3-turbo,2026-07-16T15:12:28.217055+00:00,2026-07-16T15:13:04.183470+00:00
49b374579d3fd4f8,203301005_203301005.m4a,284512,34.65,I would like to call me if you don't call me. Thank you.,openai/whisper-large-v3-turbo,2026-07-16T15:13:04.184468+00:00,2026-07-16T15:13:38.836648+00:00
1af90d87228d8141,203301006_203301006.m4a,159110,35.17,I want to further my education. I want to go to university and become a nurse.,openai/whisper-large-v3-turbo,2026-07-16T15:13:38.837649+00:00,2026-07-16T15:14:14.006065+00:00
51790a4954eddab0,203301017_203301017.m4a,200417,37.39,"We're trying to go learn a creative work, photography and videography.",openai/whisper-large-v3-turbo,2026-07-16T15:14:14.007066+00:00,2026-07-16T15:14:51.399916+00:00
1c3588154cb5130e,203301048_203301048.m4a,156065,35.04,"I'm to be, I'm to be still off, still off.",openai/whisper-large-v3-turbo,2026-07-16T15:14:51.399916+00:00,2026-07-16T15:15:26.440503+00:00
dceba637023ae49e,203302028_203302028.m4a,281930,35.65,"What do you want to do after you are getting to front of the school? I wrote Jam last month, so I'm waiting for a little show from him. So I'm going to school. To study what? Classical.",openai/whisper-large-v3-turbo,2026-07-16T15:15:26.440503+00:00,2026-07-16T15:16:02.090886+00:00
53a2e5d555339a1f,203302033_203302033.m4a,122734,34.72,Zugefunden bist du?,openai/whisper-large-v3-turbo,2026-07-16T15:16:02.091885+00:00,2026-07-16T15:16:36.813305+00:00
0f11b36b5c19120d,203303027_203303027.m4a,225021,38.49,"I want to go study for computer technology to become a robotics in future. To become a robotics in future. Okay, thank you.",openai/whisper-large-v3-turbo,2026-07-16T15:16:36.813305+00:00,2026-07-16T15:17:15.308416+00:00
4b59816f09b11c67,203303042_203303042.m4a,347397,36.04,"After I finish my SS3YX examination, I would like to go and learn my artwork, fashion design, so I can be a professional in need. So I would also look for the family.",openai/whisper-large-v3-turbo,2026-07-16T15:17:15.308416+00:00,2026-07-16T15:17:51.346918+00:00
85d119203203a938,203303043_203303043.m4a,147728,34.47,I want to become a podcaster for sure.,openai/whisper-large-v3-turbo,2026-07-16T15:17:51.346918+00:00,2026-07-16T15:18:25.817021+00:00
1d45fbae1f006766,203303048_203303048.m4a,133357,34.68,"I want to become a doctor. That's it. Alright, thank you.",openai/whisper-large-v3-turbo,2026-07-16T15:18:25.817021+00:00,2026-07-16T15:19:00.500900+00:00
971665e3dc4d45d9,203304034_203304034.m4a,154171,34.78,I'm fashion designer. I've got a guarantee from this time. Get smiley. Thank you.,openai/whisper-large-v3-turbo,2026-07-16T15:19:00.500900+00:00,2026-07-16T15:19:35.278561+00:00
65ee8b50c1a18917,203305021_203305021.m4a,249273,35.37,"After graduating from school, I will go to learn work. I will learn work and end my own business.",openai/whisper-large-v3-turbo,2026-07-16T15:19:35.279563+00:00,2026-07-16T15:20:10.650482+00:00
d9cf6fb1b75eb2dc,203306010_203306010.m4a,167448,34.91,"After graduating from secondary school, I would like to go and learn New York.",openai/whisper-large-v3-turbo,2026-07-16T15:20:10.651483+00:00,2026-07-16T15:20:45.565384+00:00
619ca78efbed8f67,203306025_203306025.m4a,189029,35.77,"So after I'm done with secondary school, I will learn computer which I can use to establish myself anymore.",openai/whisper-large-v3-turbo,2026-07-16T15:20:45.566384+00:00,2026-07-16T15:21:21.339278+00:00
2973218593c2af95,203306030_203306030.m4a,191323,34.58,I would like to be a fashion designer and also work for entry in school.,openai/whisper-large-v3-turbo,2026-07-16T15:21:21.340277+00:00,2026-07-16T15:21:55.917682+00:00
d22f70cf31a50985,204001039_204001039.m4a,285640,42.45,I graduated from secondary school. I went to the university school of nursing. I studied medicine. I should go to an university that studied medicine. So that's after that.,openai/whisper-large-v3-turbo,2026-07-16T15:21:55.917682+00:00,2026-07-16T15:22:38.365149+00:00
9f91b7bd4c6f2c27,204001040_204001040.m4a,156114,39.87,"After secondary school, I will go to university to study civil engineering.",openai/whisper-large-v3-turbo,2026-07-16T15:22:38.366152+00:00,2026-07-16T15:23:18.231959+00:00
8934dc2389d51743,204001051_204001051.m4a,230710,36.98,"Maybe after graduating, I'll wait till next year and do my jump and enter university. I'm studying nursing. I'm studying nursing. Yes.",openai/whisper-large-v3-turbo,2026-07-16T15:23:18.232958+00:00,2026-07-16T15:23:55.213576+00:00
9bdd4568710aa0c8,204002009_204002009.m4a,226181,38.98,I like to follow them. My choice of course is mass communicator. Now I try and become a journalist.,openai/whisper-large-v3-turbo,2026-07-16T15:23:55.214580+00:00,2026-07-16T15:24:34.194297+00:00
d7d5d743599c915d,204002027_204002027.m4a,261001,40.4,"I would like to go more into my tailoring business. I would like to build myself, my dreams, my goals, and I would like to be the best, and I would be myself.",openai/whisper-large-v3-turbo,2026-07-16T15:24:34.194297+00:00,2026-07-16T15:25:14.599395+00:00
ba9fb4e9910e2af9,204002035_204002035.m4a,149629,35.54,I want to be a... I want to be a army. A army.,openai/whisper-large-v3-turbo,2026-07-16T15:25:14.601397+00:00,2026-07-16T15:25:50.142988+00:00
4f2f8e7adb61abfc,204002056_204002056.m4a,167802,35.63,I want to be lawyer and fashion designer. Something like that.,openai/whisper-large-v3-turbo,2026-07-16T15:25:50.143891+00:00,2026-07-16T15:26:25.778289+00:00
85e1b523860353d6,204002057_204002057.m4a,462169,42.21,"I want to go for mass communication, to be a newscaster, to be a well-being man in life, and to get my admission to be a professor, to be a great person in the future.",openai/whisper-large-v3-turbo,2026-07-16T15:26:25.779291+00:00,2026-07-16T15:27:07.996474+00:00
9a3581b38a9f8f38,204002060_204002060.m4a,240187,41.09,"I was laying in the work first. After that, I went to the gym to go to the university.",openai/whisper-large-v3-turbo,2026-07-16T15:27:07.997473+00:00,2026-07-16T15:27:49.091090+00:00
b78aac78e3e41be7,204002075_204002075.m4a,96589,40.73,I want to become a journalist.,openai/whisper-large-v3-turbo,2026-07-16T15:27:49.092092+00:00,2026-07-16T15:28:29.822317+00:00
c800859917504d64,204003023_204003023.m4a,239039,36.99,"I would like to become a church accountant. Like so, I can help the nation on how to keep the money like others feel who steal money.",openai/whisper-large-v3-turbo,2026-07-16T15:28:29.823239+00:00,2026-07-16T15:29:06.814181+00:00
31121cf3bba4a40a,204003027_204003027.m4a,140922,35.64,I would like to become a business administrator.,openai/whisper-large-v3-turbo,2026-07-16T15:29:06.815181+00:00,2026-07-16T15:29:42.460494+00:00
6752c8df46e4d24b,204003042_204003042.m4a,438299,39.35,"After my second day school, I would like to go to a institution, that means university, and I will learn some work before going there so that I can help myself with my works that I want to do. It will support me with the money that I want to use there. And also my parents will also support me too. Thank you so much.",openai/whisper-large-v3-turbo,2026-07-16T15:29:42.460494+00:00,2026-07-16T15:30:21.814545+00:00
e278bb427cd16bf7,204101011_204101011.m4a,303077,38.07,"So after school, I will help my mom with her business because I wrote JAM. So if I get an admission, then I'll move on and go to school. And chase my dream of becoming a neurosurgeon.",openai/whisper-large-v3-turbo,2026-07-16T15:30:21.815549+00:00,2026-07-16T15:30:59.888861+00:00
c8ea21369d9d8b1c,204101027_204101027.m4a,315951,40.71,I want to be a nurse and when I graduate then I would like to build my own hospital because I care about someone's house.,openai/whisper-large-v3-turbo,2026-07-16T15:30:59.889857+00:00,2026-07-16T15:31:40.603936+00:00
51af03a76a02d60c,204101031_204101031.m4a,271994,35.81,"Next year I would like to learn a trade or a job nursing and probably next year, where I might jump and I will study nursing in the University or College of Nursing.",openai/whisper-large-v3-turbo,2026-07-16T15:31:40.604937+00:00,2026-07-16T15:32:16.417690+00:00
c6d989553adf33ed,204101032_204101032.m4a,360266,39.13,"After secondary school, I would like to learn a trade. And the trade I'd like to learn is last extension, makeuping and hairdressing. So probably by next year, then I would write JAM and get admission to the university, where of course my trade would be a major sort of living for me.",openai/whisper-large-v3-turbo,2026-07-16T15:32:16.418691+00:00,2026-07-16T15:32:55.551797+00:00
bf287d50344c5fb7,204102003_204102003.m4a,255714,33.45,"When I finish my school, I would like to first go and learn work. After learning work, I will now focus on my studies, whatever I want to be.",openai/whisper-large-v3-turbo,2026-07-16T15:32:55.552805+00:00,2026-07-16T15:33:29.008032+00:00
ffd684c44c73d0c5,204102013_204102013.m4a,718289,39.89,"After graduating from Sunday school, I would like to work monthly so that I would collect monthly salary to keep myself busy. When I get admission, I would use money to get my money for school fees, everything. My mom would support me, my parents would support me. My daddy is not supporting me, but my mom would support me. After getting to school, I would try selling some things like clothes, peps, something like girls wear or unisex wear so that I would be making money.",openai/whisper-large-v3-turbo,2026-07-16T15:33:29.009032+00:00,2026-07-16T15:34:08.900637+00:00
